room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island
2,165,6,5,0.25,2,73,False,True,False,False,False
2,150,5,1,0.05,1,0,False,False,True,False,False
2,90,1,17,0.92,1,158,False,True,False,False,False
1,156,3,86,4.11,3,68,False,False,True,False,False
1,70,1,8,0.41,1,0,False,True,False,False,False
2,154,3,26,1.41,3,341,False,True,False,False,False
1,85,2,76,3.68,2,0,False,False,True,False,False
2,299,2,8,0.63,2,0,False,True,False,False,False
1,40,3,5,0.46,2,365,True,False,False,False,False
1,85,2,78,3.77,2,0,False,False,True,False,False
2,127,2,3,0.15,1,0,False,False,True,False,False
1,80,3,1,0.05,1,0,True,False,False,False,False
2,195,3,2,0.11,1,0,False,False,True,False,False
0,25,3,61,2.99,2,7,False,False,True,False,False
1,35,3,1,0.05,1,0,False,False,False,True,False
2,250,2,2,0.1,2,0,False,False,True,False,False
2,120,3,2,0.1,1,0,False,True,False,False,False
2,139,2,45,2.18,1,14,False,False,True,False,False
1,100,2,1,0.05,1,0,False,True,False,False,False
2,90,5,0,0.0,2,0,False,False,False,True,False
1,82,1,97,4.69,5,309,False,False,True,False,False
2,125,3,32,1.59,1,6,True,False,False,False,False
1,40,1,108,5.21,1,65,False,False,True,False,False
1,80,1,34,2.07,3,207,False,True,False,False,False
2,85,2,14,0.68,1,0,False,False,False,True,False
2,185,1,85,4.08,1,172,False,False,True,False,False
2,215,1,126,6.12,1,234,False,False,True,False,False
1,45,3,12,1.67,1,0,False,False,False,True,False
2,150,1,29,1.41,1,135,False,True,False,False,False
1,65,1,114,5.46,1,319,False,False,False,True,False
2,190,4,68,3.34,1,41,False,False,True,False,False
2,175,2,16,0.77,1,2,False,False,True,False,False
0,60,2,13,0.64,1,0,False,True,False,False,False
2,250,3,1,0.05,1,0,False,False,True,False,False
2,288,3,66,3.42,2,300,False,False,True,False,False
2,100,1,93,4.67,1,65,False,True,False,False,False
1,95,1,2,0.1,1,0,False,False,True,False,False
1,50,5,1,0.06,7,0,False,True,False,False,False
1,200,2,9,0.46,1,0,False,False,True,False,False
2,110,2,39,1.91,2,130,False,True,False,False,False
0,60,1,90,4.35,4,77,False,False,True,False,False
1,143,3,18,0.89,4,365,False,False,True,False,False
2,97,3,2,0.1,1,0,False,True,False,False,False
2,150,2,69,3.36,1,69,False,False,True,False,False
2,200,1,3,0.15,1,0,False,False,True,False,False
2,50,2,46,2.23,5,70,False,True,False,False,False
1,65,3,40,1.99,3,70,False,True,False,False,False
2,245,2,82,4.44,1,135,False,False,True,False,False
2,100,2,7,0.35,1,0,False,True,False,False,False
1,60,2,48,2.3,1,13,False,True,False,False,False
2,89,7,10,0.51,1,11,False,True,False,False,False
1,51,1,4,0.31,1,0,False,False,True,False,False
2,110,3,20,1.0,1,0,False,True,False,False,False
2,230,2,1,0.05,1,0,False,False,True,False,False
1,119,1,52,2.5,3,159,False,False,True,False,False
1,44,5,1,0.05,7,0,False,True,False,False,False
1,80,1,34,1.74,1,12,False,True,False,False,False
2,233,6,15,0.72,2,154,False,False,True,False,False
2,150,2,10,0.49,1,0,False,False,True,False,False
2,115,4,0,0.0,1,0,False,True,False,False,False
1,60,2,2,0.1,1,0,False,True,False,False,False
1,150,1,0,0.0,1,0,False,False,True,False,False
1,70,2,3,0.15,1,0,False,True,False,False,False
1,75,3,11,0.82,2,62,False,False,True,False,False
2,109,2,22,1.17,1,1,False,True,False,False,False
1,65,3,74,3.59,1,66,False,True,False,False,False
2,210,5,2,0.11,3,88,False,False,True,False,False
1,145,1,25,1.27,2,0,False,False,True,False,False
1,40,2,101,4.89,3,8,False,True,False,False,False
2,180,2,3,0.16,1,41,False,False,True,False,False
1,40,1,76,3.68,5,0,False,False,False,True,False
0,75,1,0,0.0,1,0,False,False,True,False,False
1,40,1,119,5.8,4,229,False,False,False,True,False
2,128,6,6,0.3,1,0,False,False,True,False,False
1,36,1,0,0.0,1,0,False,False,True,False,False
2,85,8,16,0.81,1,6,False,True,False,False,False
2,173,2,62,3.44,1,92,False,False,True,False,False
2,150,10,2,0.11,1,41,False,True,False,False,False
2,200,10,5,0.24,1,0,False,True,False,False,False
2,98,1,64,3.45,1,356,False,False,False,True,False
1,69,1,32,1.73,1,86,False,True,False,False,False
2,142,6,4,0.2,2,0,False,True,False,False,False
2,180,5,1,0.05,1,0,False,False,True,False,False
2,150,4,45,2.18,1,13,False,True,False,False,False
1,100,2,83,4.08,2,40,False,False,True,False,False
2,125,2,13,0.64,1,0,False,True,False,False,False
2,175,2,1,0.05,1,0,False,True,False,False,False
1,66,2,3,0.15,2,0,False,True,False,False,False
1,150,1,9,0.44,2,88,False,False,True,False,False
1,79,2,83,4.14,1,26,False,False,True,False,False
1,66,2,1,0.05,2,0,False,True,False,False,False
1,85,1,89,4.35,4,58,False,True,False,False,False
2,125,3,16,0.79,1,25,False,False,True,False,False
1,89,2,0,0.0,1,0,False,True,False,False,False
2,105,7,7,0.36,1,0,False,True,False,False,False
1,120,4,0,0.0,1,0,False,True,False,False,False
1,129,1,83,4.0,2,365,False,False,True,False,False
2,180,3,6,0.42,1,20,False,False,True,False,False
0,35,1,0,0.0,3,0,False,True,False,False,False
1,130,1,9,0.44,1,0,False,False,True,False,False
1,35,2,22,1.89,3,29,False,True,False,False,False
1,25,2,35,1.8,3,3,False,True,False,False,False
2,150,5,1,0.05,1,0,False,False,True,False,False
2,120,5,17,0.83,1,0,False,True,False,False,False
1,60,2,7,0.34,3,0,False,True,False,False,False
1,90,1,2,0.14,4,84,False,False,False,True,False
2,109,2,4,0.36,1,0,False,True,False,False,False
1,70,1,119,5.78,2,3,False,False,True,False,False
2,145,3,27,1.33,1,7,False,False,True,False,False
1,200,1,0,0.0,1,0,False,False,True,False,False
2,225,4,1,0.05,2,0,False,False,True,False,False
1,40,1,9,0.49,5,252,False,False,False,True,False
1,75,3,2,1.2,8,365,False,True,False,False,False
1,85,1,113,5.5,5,292,False,False,True,False,False
2,145,2,1,0.05,1,0,False,True,False,False,False
2,150,1,21,1.14,1,2,False,False,True,False,False
2,100,2,3,0.15,1,0,False,True,False,False,False
2,100,4,2,0.19,1,0,False,False,False,True,False
1,42,2,35,1.69,1,0,False,True,False,False,False
2,299,2,1,0.05,1,0,False,False,True,False,False
1,50,5,62,3.58,1,12,False,True,False,False,False
2,175,3,33,1.61,1,1,False,False,True,False,False
2,114,2,79,3.88,1,283,True,False,False,False,False
2,62,2,0,0.0,1,0,False,True,False,False,False
2,160,4,48,2.44,1,327,False,False,True,False,False
1,184,2,1,0.05,2,0,False,True,False,False,False
0,299,2,37,1.8,5,188,False,False,True,False,False
1,103,1,39,2.0,1,0,False,False,True,False,False
2,225,2,7,0.37,1,0,False,False,True,False,False
2,249,3,3,0.21,1,0,False,False,True,False,False
2,75,2,27,1.42,2,151,False,True,False,False,False
2,175,2,1,0.05,1,0,False,False,True,False,False
1,58,2,11,0.73,1,88,False,True,False,False,False
2,250,5,8,0.43,1,0,False,False,True,False,False
2,110,5,4,0.19,1,0,False,False,True,False,False
2,150,3,0,0.0,2,0,False,True,False,False,False
1,60,3,0,0.0,1,0,False,True,False,False,False
2,65,3,65,3.19,3,305,False,True,False,False,False
1,60,3,0,0.0,1,90,True,False,False,False,False
1,80,1,27,1.66,1,0,False,True,False,False,False
1,25,1,4,0.19,1,34,False,True,False,False,False
2,150,3,17,1.45,1,0,False,True,False,False,False
2,170,3,34,1.66,1,0,False,False,True,False,False
2,70,1,29,1.47,2,225,False,False,False,True,False
1,65,4,8,0.39,4,37,False,True,False,False,False
1,55,2,4,0.2,5,355,False,False,False,False,True
2,215,2,0,0.0,1,0,False,False,True,False,False
2,90,3,36,1.83,1,253,False,True,False,False,False
2,110,1,45,2.24,1,170,False,False,False,True,False
1,30,3,0,0.0,1,0,False,True,False,False,False
2,95,1,139,6.9,1,41,False,False,True,False,False
1,35,1,45,2.42,2,52,False,True,False,False,False
1,70,1,34,1.67,1,93,False,False,False,True,False
1,150,3,54,2.67,3,24,False,False,True,False,False
2,80,2,18,0.88,1,12,False,True,False,False,False
2,160,1,12,0.59,1,0,False,False,True,False,False
2,90,6,0,0.0,3,0,False,True,False,False,False
2,196,1,39,2.0,1,96,False,True,False,False,False
1,62,1,8,0.39,1,0,False,True,False,False,False
1,36,2,70,3.43,3,326,False,True,False,False,False
1,143,2,3,0.15,1,0,False,False,True,False,False
2,120,2,3,1.14,1,0,False,False,True,False,False
2,129,3,7,0.38,1,12,False,True,False,False,False
1,32,1,3,0.15,1,0,False,True,False,False,False
1,48,2,39,1.91,1,231,False,False,False,True,False
2,150,2,61,2.95,1,26,False,False,True,False,False
2,250,2,5,0.26,1,0,False,False,True,False,False
1,70,2,1,0.05,1,0,False,False,True,False,False
2,110,2,34,1.73,1,15,False,False,True,False,False
2,200,2,41,2.06,1,158,False,False,True,False,False
2,250,2,8,0.41,1,253,False,False,True,False,False
1,60,2,2,0.1,1,0,False,True,False,False,False
1,60,2,2,0.1,1,0,False,True,False,False,False
2,125,1,108,5.41,1,319,False,False,False,False,True
2,85,1,82,6.03,1,46,False,False,False,True,False
2,140,3,2,0.1,1,0,False,True,False,False,False
1,67,1,27,1.66,1,160,False,False,True,False,False
2,50,1,0,0.0,1,0,True,False,False,False,False
1,300,3,0,0.0,1,0,False,False,True,False,False
1,75,2,6,0.3,2,307,False,True,False,False,False
2,140,3,54,2.82,1,230,False,False,False,True,False
2,165,3,32,1.63,1,10,False,True,False,False,False
1,100,2,3,0.15,1,0,False,False,True,False,False
1,55,1,64,3.21,9,285,False,False,False,True,False
2,108,4,11,0.56,1,0,False,False,False,True,False
0,42,2,13,0.65,2,365,False,True,False,False,False
1,39,7,0,0.0,1,0,False,True,False,False,False
2,100,7,2,1.5,2,189,False,True,False,False,False
2,95,2,62,3.08,1,34,False,True,False,False,False
2,140,2,20,0.99,1,29,False,False,True,False,False
2,110,6,5,0.24,1,0,False,True,False,False,False
2,300,4,65,3.27,2,221,False,False,False,True,False
2,70,1,56,4.41,1,64,False,True,False,False,False
1,85,1,12,0.74,1,171,False,False,False,True,False
2,55,2,70,3.64,1,5,False,True,False,False,False
1,120,2,0,0.0,1,0,False,True,False,False,False
0,45,7,0,0.0,1,0,False,True,False,False,False
2,125,3,54,2.9,1,83,False,False,False,True,False
1,80,3,2,0.11,2,0,False,False,True,False,False
2,300,2,1,0.05,1,0,False,False,True,False,False
2,99,2,12,0.61,1,0,False,False,True,False,False
1,71,1,63,3.19,6,360,False,False,False,True,False
2,95,2,41,2.04,2,4,False,True,False,False,False
2,123,1,56,2.73,1,126,False,False,False,True,False
2,80,2,70,3.52,2,248,False,True,False,False,False
2,95,2,46,2.29,5,168,False,False,False,True,False
2,110,2,19,0.97,1,0,True,False,False,False,False
2,90,6,0,0.0,1,0,False,False,False,True,False
2,100,3,1,0.05,1,0,False,True,False,False,False
1,75,1,3,0.45,2,56,False,False,True,False,False
1,150,2,16,0.87,3,66,False,True,False,False,False
1,55,7,3,0.15,1,0,False,True,False,False,False
2,120,5,1,0.05,1,0,False,True,False,False,False
2,165,3,14,0.69,1,0,False,False,True,False,False
2,150,2,10,0.53,1,0,False,True,False,False,False
1,58,6,50,2.56,5,257,False,False,False,True,False
2,150,10,1,0.73,1,160,False,True,False,False,False
1,60,3,22,1.09,1,6,False,True,False,False,False
2,315,4,16,0.84,1,7,False,False,True,False,False
1,75,3,0,0.0,1,0,False,False,True,False,False
2,125,4,11,0.55,1,11,False,True,False,False,False
1,80,1,403,19.75,3,26,False,False,False,True,False
1,32,4,26,1.33,8,315,False,False,False,False,True
2,32,1,0,0.0,1,0,False,True,False,False,False
1,80,3,33,1.64,1,39,False,False,True,False,False
1,69,1,67,3.47,2,28,False,False,True,False,False
2,200,5,7,0.36,1,1,False,False,True,False,False
1,150,2,27,1.33,1,63,False,False,True,False,False
1,50,2,35,1.8,2,174,False,True,False,False,False
1,49,1,0,0.0,2,0,False,True,False,False,False
0,150,3,17,1.17,1,14,False,False,True,False,False
2,230,2,21,1.09,1,120,False,False,True,False,False
1,90,4,11,0.55,3,117,False,True,False,False,False
1,89,1,23,1.14,1,74,False,True,False,False,False
2,150,4,38,2.66,4,51,False,False,False,True,False
2,200,2,0,0.0,1,0,False,True,False,False,False
1,65,2,71,3.46,1,60,False,False,False,True,False
1,94,1,9,0.46,1,0,False,True,False,False,False
2,95,7,1,0.05,2,0,False,True,False,False,False
2,159,2,44,2.15,4,352,False,True,False,False,False
2,150,4,3,0.16,1,0,False,True,False,False,False
2,159,2,51,2.49,4,357,False,True,False,False,False
1,80,2,1,0.05,1,0,False,False,True,False,False
1,70,4,0,0.0,1,0,False,False,True,False,False
1,59,7,33,1.67,1,0,False,True,False,False,False
2,200,3,4,0.34,1,0,False,True,False,False,False
1,69,1,129,6.29,1,349,False,False,False,True,False
1,70,1,1,0.05,1,0,False,True,False,False,False
2,170,3,8,0.41,1,0,False,False,True,False,False
1,60,1,21,1.46,1,0,False,True,False,False,False
1,50,2,15,0.75,5,4,False,True,False,False,False
2,90,2,54,2.69,1,283,False,False,False,True,False
2,235,5,41,2.22,2,219,False,True,False,False,False
0,59,1,7,0.34,1,0,False,False,True,False,False
2,100,2,13,0.66,1,1,False,True,False,False,False
1,51,1,19,0.94,8,175,False,True,False,False,False
1,65,2,4,0.28,1,364,False,False,False,True,False
1,95,3,6,0.3,3,0,False,True,False,False,False
1,50,7,1,0.05,1,363,False,False,False,True,False
0,68,3,9,0.45,3,0,False,False,True,False,False
1,35,3,3,0.16,1,0,False,True,False,False,False
2,110,4,15,0.77,1,19,False,False,True,False,False
1,70,1,1,0.07,1,0,False,True,False,False,False
1,65,2,13,0.66,1,310,False,True,False,False,False
2,145,3,75,3.73,1,110,False,False,True,False,False
1,125,2,61,3.02,4,95,False,False,True,False,False
2,250,1,48,2.38,1,2,False,True,False,False,False
2,275,2,93,4.61,1,66,False,False,True,False,False
1,31,7,1,0.05,1,0,False,True,False,False,False
1,125,2,48,2.36,4,74,False,False,True,False,False
1,55,3,2,0.1,1,0,False,False,False,True,False
1,32,1,0,0.0,1,0,False,True,False,False,False
1,65,1,0,0.0,1,0,False,True,False,False,False
1,75,3,38,1.88,2,66,False,True,False,False,False
1,65,1,191,9.41,6,336,False,False,False,True,False
2,84,2,91,4.51,1,224,False,True,False,False,False
1,90,1,20,1.0,2,0,False,False,True,False,False
2,150,2,2,0.1,1,0,False,True,False,False,False
2,185,1,81,3.98,1,65,False,False,True,False,False
1,47,5,10,0.49,1,0,False,True,False,False,False
1,85,1,92,4.52,2,0,False,False,True,False,False
1,60,1,2,0.12,1,0,False,False,False,True,False
1,50,2,12,0.61,5,10,False,True,False,False,False
2,107,4,17,0.85,1,9,False,True,False,False,False
0,120,2,0,0.0,1,0,False,False,True,False,False
2,150,2,21,1.38,1,48,False,True,False,False,False
1,65,2,71,3.65,1,249,False,True,False,False,False
1,40,7,1,0.05,1,0,False,True,False,False,False
1,52,1,2,0.1,1,0,False,True,False,False,False
2,219,2,64,3.48,1,257,False,True,False,False,False
1,130,4,31,1.63,1,8,False,False,True,False,False
1,100,11,0,0.0,1,0,False,False,True,False,False
1,48,1,37,2.19,1,39,False,False,False,True,False
1,60,1,257,12.54,6,351,False,False,False,True,False
1,45,7,0,0.0,1,0,False,True,False,False,False
1,48,1,114,5.65,5,235,False,True,False,False,False
1,125,3,1,0.05,2,2,False,True,False,False,False
2,118,1,2,0.1,1,0,False,False,True,False,False
2,116,3,15,0.77,1,0,False,False,True,False,False
1,55,11,124,6.1,6,95,False,False,True,False,False
1,55,1,34,1.73,3,78,False,False,False,True,False
1,85,1,5,0.27,3,85,False,False,False,True,False
1,47,1,0,0.0,1,0,False,False,False,True,False
1,80,1,10,0.52,2,97,False,False,True,False,False
2,40,2,30,1.47,1,44,False,False,False,True,False
2,102,3,0,0.0,1,0,False,True,False,False,False
2,75,3,50,3.02,1,148,True,False,False,False,False
1,69,2,5,0.25,1,0,False,True,False,False,False
1,59,1,0,0.0,1,0,False,False,True,False,False
1,70,1,59,3.01,2,29,False,True,False,False,False
1,90,4,0,0.0,1,0,False,False,True,False,False
1,35,4,67,3.61,1,2,False,False,True,False,False
1,50,1,8,0.4,1,0,False,False,True,False,False
2,100,5,1,0.05,1,0,False,True,False,False,False
2,80,1,89,4.44,1,47,False,False,True,False,False
1,120,1,0,0.0,1,0,False,True,False,False,False
1,75,1,44,2.16,2,0,False,True,False,False,False
1,48,1,106,5.26,5,243,False,True,False,False,False
1,40,1,134,6.64,1,343,False,False,False,True,False
1,50,2,10,0.79,2,283,True,False,False,False,False
1,120,2,0,0.0,2,0,False,True,False,False,False
1,62,1,55,2.76,1,63,False,True,False,False,False
1,45,5,0,0.0,1,0,False,True,False,False,False
1,54,1,9,0.46,1,0,True,False,False,False,False
1,75,3,1,0.2,1,83,False,False,False,True,False
2,66,2,18,0.9,1,44,False,True,False,False,False
1,44,2,1,0.05,1,0,False,True,False,False,False
1,65,1,35,1.8,1,52,False,True,False,False,False
1,70,3,12,0.61,1,189,False,True,False,False,False
2,249,10,0,0.0,1,0,False,False,True,False,False
2,128,1,141,7.24,1,164,False,False,False,True,False
2,128,2,8,0.4,1,0,False,True,False,False,False
1,50,2,2,0.1,2,0,False,True,False,False,False
2,150,4,92,4.62,1,0,False,False,True,False,False
1,75,3,1,0.05,1,0,False,True,False,False,False
1,60,3,1,0.05,2,0,False,True,False,False,False
1,80,2,1,0.05,1,0,False,False,True,False,False
1,40,1,22,1.12,3,332,False,False,False,True,False
2,125,2,2,0.11,1,0,False,False,False,True,False
1,75,3,2,0.1,1,0,False,False,True,False,False
1,30,3,13,0.7,3,176,False,False,False,False,True
2,199,5,12,1.35,1,12,False,False,True,False,False
1,100,1,3,0.21,1,179,False,True,False,False,False
1,47,2,3,0.23,2,0,False,False,True,False,False
2,70,3,3,0.15,1,0,False,True,False,False,False
0,60,1,73,3.65,4,88,False,False,True,False,False
0,60,1,67,3.31,4,81,False,False,True,False,False
2,219,3,2,0.11,1,0,False,True,False,False,False
1,80,2,33,1.74,2,65,False,False,True,False,False
2,150,3,3,0.16,2,0,False,False,False,True,False
1,80,5,5,0.26,2,0,False,False,True,False,False
1,60,1,46,2.29,1,30,False,False,False,True,False
2,100,1,0,0.0,1,0,False,True,False,False,False
2,125,2,3,0.16,1,0,False,True,False,False,False
1,72,3,1,0.05,2,0,False,True,False,False,False
1,64,2,30,1.62,1,94,False,True,False,False,False
2,149,2,17,0.86,1,1,False,True,False,False,False
2,99,2,42,2.56,1,5,False,False,False,True,False
2,225,2,55,3.5,1,133,False,False,True,False,False
2,265,2,76,4.07,1,147,False,False,True,False,False
2,200,2,9,2.7,1,140,False,False,True,False,False
2,111,7,5,0.28,1,8,False,False,True,False,False
2,150,4,5,0.25,1,0,False,True,False,False,False
1,55,1,108,5.34,1,13,False,False,True,False,False
1,85,3,2,0.1,2,0,False,True,False,False,False
1,60,8,7,0.36,1,8,False,True,False,False,False
2,90,1,50,2.48,2,287,False,True,False,False,False
1,70,3,0,0.0,1,0,False,True,False,False,False
2,220,2,14,0.76,1,0,False,True,False,False,False
2,120,1,94,5.03,3,240,False,True,False,False,False
1,64,2,7,0.35,1,0,False,False,True,False,False
1,40,3,1,0.05,1,0,False,True,False,False,False
1,70,2,37,2.19,1,67,False,True,False,False,False
1,169,3,31,1.54,1,69,False,False,True,False,False
1,75,2,78,3.9,1,230,False,False,True,False,False
2,139,2,85,4.21,1,125,False,False,True,False,False
2,300,2,0,0.0,1,0,False,True,False,False,False
0,38,1,32,1.6,5,346,False,True,False,False,False
1,40,5,0,0.0,1,0,False,True,False,False,False
1,58,6,38,1.96,5,288,False,False,False,True,False
1,43,1,36,1.97,1,0,False,True,False,False,False
1,60,1,7,0.36,1,0,False,True,False,False,False
1,32,3,25,1.62,3,90,False,True,False,False,False
1,100,3,2,0.11,3,96,False,True,False,False,False
2,99,4,5,0.25,1,0,False,True,False,False,False
1,50,1,3,0.15,1,0,False,False,True,False,False
1,67,5,0,0.0,1,90,False,False,False,True,False
1,55,1,208,10.28,6,352,False,False,False,True,False
2,190,2,1,0.06,1,9,False,False,True,False,False
1,50,4,3,0.16,1,0,False,True,False,False,False
1,80,3,5,0.27,3,65,False,True,False,False,False
2,150,6,17,1.13,1,0,False,False,True,False,False
2,99,2,0,0.0,1,0,False,True,False,False,False
